3000
48184; 48280; 31202; 7197592242742005028
49699; 51006; 9951; 1056905077204069596
19282; 11748; 26483; 7055852510484587221
87023; 48661; 90708; 1536091085004972263
73669; 91403; 47164; 8100712189091331694
40787; 17157; 42813; 8957361970731743082
41317; 76214; 56358; 9066937726752813844
18286; 81795; 16341; 1939108239227122289
83836; 24785; 43573; 2826643497044933857
67198; 12687; 22249; 172319100134294700
90424; 47997; 56688; 152893703566487456
37511; 65891; 53480; 3916908743914737147
13319; 47559; 39170; 7701498893092658828
37018; 62457; 68858; 805750613249413954
25819; 51305; 9375; 4654788287604106234
2376; 68851; 72008; 7656093342752274627
23341; 54465; 48717; 6711760537871245126
56605; 65831; 48058; 5305044706873725101
48632; 63814; 52840; 6733250223470022028
80596; 19093; 89634; 5936798389789745268
44840; 42727; 33655; 8407484937948215598
43501; 47366; 41574; 5386705777735253959
38695; 35249; 77059; 4215108298791153882
53630; 9953; 11530; 4736740120490870616
87695; 79061; 700; 5186642474902330042
89078; 19978; 47866; 3376550281145878412
54762; 77637; 35283; 5370548005754989683
27398; 47133; 74478; 2024106566842640001
26336; 83226; 71548; 35445481838871854
12308; 17088; 92132; 2817096901142939277
28686; 24719; 16450; 7333378412647843367
31660; 90089; 17630; 5395237522914829382
8895; 38811; 54784; 3658246793996010923
91247; 19661; 25966; 8402971968629256437
75787; 39299; 67699; 3768367315444157744
42838; 77157; 33131; 762008244262149871
69401; 7882; 52907; 78477083215712023
4120; 7824; 28233; 4703094524567097994
63441; 31016; 26477; 7345635564205709877
66328; 87977; 14650; 4889144250892608347
33730; 5841; 40054; 3650510505164181106
45612; 88876; 49012; 5932715800341743669
13138; 85005; 40005; 8981625632503025395
35917; 70745; 2253; 4754562011044740120
24531; 9558; 7738; 5863718389633923919
39553; 80300; 56654; 7413662256449595251
73420; 57765; 10781; 258088074135431961
28389; 5608; 29125; 4499008096190807934
12766; 2547; 4487; 4051512349207519111
46775; 25527; 50087; 6171333548571719805
29666; 13949; 7556; 1898766716672409093
77764; 37338; 71120; 2019066581961499038
38829; 88506; 58834; 3653980065495667682
63782; 40442; 52250; 6069775677795965260
10043; 74214; 42597; 7356905833330250976
67609; 18587; 2502; 3888996309729737935
92231; 4041; 22429; 2721095570045283624
81416; 14657; 72237; 566007503959716749
57928; 4341; 73201; 133470878382393227
48831; 86180; 49078; 6113826209860762160
15679; 67218; 63017; 5225458173960805181
32969; 57010; 41434; 6424297244193947143
79434; 56358; 63873; 7201332378766947194
54975; 54621; 29602; 6071532025309460970
3248; 85368; 72691; 3007994586065327731
46631; 61109; 35966; 2752343942554238380
77850; 70439; 68781; 8428969538598814620
79236; 62453; 52491; 6120879785767257801
61301; 16647; 66265; 5207731153992109338
74899; 9709; 64354; 5878711297929815324
72877; 44382; 81514; 7826370949715560083
29172; 82361; 46585; 1352425829774645908
62095; 9753; 25204; 5715213218627271991
86429; 84686; 38464; 4114479585506946700
23305; 50765; 67918; 766092164121552734
28955; 32786; 61183; 7687395094750251399
15109; 2332; 78620; 3782624328790053000
85630; 12901; 35028; 7276835008850689789
39618; 54667; 71076; 2410874753059196959
62740; 90019; 34352; 191781009255478780
21411; 62286; 70071; 2038666700469787043
61414; 71869; 69256; 6248593629631731791
49042; 89797; 40697; 7247576896963757903
29836; 55600; 53630; 343205996472730326
27910; 55096; 38997; 3007285101928703223
180; 52153; 43521; 3493847545782852489
35773; 44664; 10230; 383096582835181244
12030; 1119; 55316; 7398439903162083882
67495; 10861; 6605; 7181693721258024592
2950; 19431; 66049; 8129171255696251511
56887; 38623; 7005; 3890459884184161864
66580; 43820; 36977; 23085200108849192
21001; 71377; 30471; 4177453261966121849
85148; 39779; 62740; 3689148177461681260
2472; 3681; 19878; 2902506026333696123
42894; 1090; 59077; 3021510739728852076
71979; 57637; 69014; 4752762121986715415
46357; 83897; 56491; 1914780687398797276
24178; 24585; 35332; 463183299551823299
24831; 65121; 31983; 5106288539479811948
44260; 25932; 55312; 2633970472163012927
89788; 54823; 77550; 4178903196925500713
35527; 32584; 40197; 2505939280455219649
36972; 13646; 29148; 7275827728053909199
30610; 81185; 45615; 8198457457651890557
78712; 71402; 10750; 360206814943749369
22832; 91350; 33034; 8708791194481781963
43021; 90865; 42833; 5602910057692424137
84061; 28174; 16787; 5885098117792381058
72860; 31886; 18849; 3298525345163948790
63279; 61621; 11155; 2680858163512254494
22698; 79683; 7342; 1003400571976880003
69771; 87230; 53070; 4236271434084056379
11216; 67254; 54885; 7805890810461881958
85095; 41768; 40302; 2675334670575235445
89943; 50307; 54104; 637801014391542013
54474; 35480; 71501; 3648384819785259651
59897; 84168; 37336; 5206477913768065959
24549; 23087; 45742; 6100705833876397365
81182; 19536; 78546; 1836822312465252048
30220; 34596; 9401; 8853133087660980679
43631; 27408; 57685; 6801903030105437329
43618; 45430; 16773; 2181091755834060509
69130; 50058; 84949; 4289871797183894391
6689; 85074; 70297; 104811960465597403
10307; 60084; 40498; 92042008907280221
21017; 62184; 41887; 894909578917080070
17344; 8518; 54502; 3880805131728953510
69977; 22065; 48384; 3643620624657088085
39075; 16313; 32232; 4849726116590394825
61066; 27950; 44025; 3572252204244815484
46290; 23883; 549; 7091877923175952179
1730; 79781; 16181; 7722961101251532980
15397; 15595; 30598; 4504172038003732685
41677; 28367; 45856; 2310171659872101200
56044; 3692; 69895; 4718479566566313474
53038; 91809; 73109; 957877516955285794
41078; 27592; 8054; 5410380160260060388
29778; 87966; 34523; 1254155613467814129
47461; 76534; 60286; 8576406147321302023
32043; 34288; 37486; 4046955345682058791
58808; 89698; 15576; 1655917952215713134
4058; 65721; 35279; 6646638707836442137
39836; 76517; 29573; 3551416942834430920
40678; 78324; 58784; 2789947302121625835
35600; 19452; 41850; 7922497329019515964
14130; 43864; 58504; 170110970159567493
4725; 64770; 7779; 6538390797283613329
20041; 9135; 20582; 1155552784960954062
23308; 83036; 76014; 519755546713954862
38699; 73920; 75015; 6821445408803705832
12713; 12382; 34912; 4152014524983316687
37662; 63252; 58965; 4194652113464317449
19308; 70446; 67695; 5385591275079484141
56528; 64144; 60713; 3147704791896232856
16403; 62640; 74341; 4284916362929933622
33554; 40323; 13087; 2709040065649061369
27549; 51631; 89804; 6444053069377065196
10847; 27105; 87324; 3890321739689138993
50990; 91708; 37473; 3611441279931066083
72220; 8079; 29252; 7425059718922143096
51105; 28865; 35203; 1266154162769375223
4939; 10757; 46322; 2021098419565766689
67792; 66750; 13013; 5412667667760593898
24847; 51516; 22445; 7617181980068034550
4579; 71773; 29978; 3411875752637757794
11015; 61907; 40567; 1709477438502421451
60147; 74769; 70953; 4353603813465067677
89669; 84779; 92036; 5098222050519001550
87849; 49675; 63970; 735951799440397220
58359; 77623; 87197; 1679199262529490816
5327; 16746; 87059; 2105567690686691491
75287; 72696; 53869; 3399364251944382860
76636; 62882; 19422; 7367083673853439514
2994; 62224; 41049; 8411378002891553114
17623; 15804; 43859; 4758457329467163154
55796; 82851; 48475; 1343728127194186075
61991; 54753; 49852; 8757624479884869089
9831; 58696; 64865; 2055570194132786296
8730; 44447; 3585; 2345698200837999635
59892; 26499; 12666; 751215448551364502
83165; 57076; 49277; 5463617868372738959
37894; 8072; 90924; 620240454662904053
39134; 44514; 259; 6313049105977604963
21034; 74752; 3138; 5383115661799001282
14892; 46919; 38579; 5605541519562060114
49129; 31388; 71523; 4219990302570019684
1461; 62593; 87642; 3804433607356447975
21172; 4919; 73916; 5114153944910292971
71145; 71601; 37444; 1901346916788521482
7360; 70299; 59585; 2289374440227138844
84658; 51463; 46773; 5793315755983510571
84532; 37486; 65350; 6828115535009106408
9677; 84358; 85761; 5057384988871278893
20524; 86996; 60445; 8453756078582577990
52612; 13356; 3758; 8764214061194572131
73351; 61023; 85645; 5231059371387678976
51311; 85022; 1419; 4277493575393005931
65693; 30564; 54787; 668428377064249837
39168; 64275; 41132; 1052335573288243368
50351; 41502; 87275; 5243142475188533597
72329; 10410; 76964; 1524494875288203044
60783; 48861; 78609; 1415781355489627253
59031; 9203; 48029; 3964143316578466131
48154; 87501; 51513; 2963727249572860891
44622; 55655; 20032; 7633191244797686797
41280; 73291; 11005; 8553103665443197009
63443; 52023; 79949; 6085889574018353971
14270; 29033; 23440; 8427213692594260610
44677; 80461; 10736; 295035517713492566
80717; 64444; 29360; 3638687451471841549
44299; 79771; 81828; 2903126989291838627
22114; 3154; 45802; 7892096317560562413
56147; 10611; 13621; 2253553818102217252
57651; 2758; 5492; 2434361830227043068
3078; 23906; 14121; 3742015728024710961
60639; 11808; 72899; 1701844450630452875
42105; 70902; 681; 3218139474860854446
55674; 60680; 74178; 6149326876774364443
62208; 78256; 92065; 2513386371326248635
66499; 22383; 53033; 3688242784379686517
49052; 87831; 13357; 4093625765822698692
49128; 1529; 80972; 1790790569649435026
36764; 74224; 55840; 7204021560879617040
44005; 83442; 15084; 8659250768375023088
75774; 86190; 27094; 2969410818016084555
35745; 9685; 5261; 877263637172669227
78574; 12177; 76031; 1953806095280751345
26213; 77352; 68648; 551561201443235991
65792; 81835; 87643; 6705736518046930718
62774; 15746; 3672; 9053810488438541288
64490; 73617; 57828; 1092298754041922329
91801; 62360; 56209; 6641512659482074165
27974; 40595; 74099; 8714372752408730600
89627; 56545; 27598; 7175419191638611287
58245; 6223; 2634; 5138367033945517241
48421; 70817; 89293; 603857251944702669
81482; 38747; 79552; 20803286685508931
4263; 31165; 73523; 1415929395320862601
47914; 50851; 89882; 2293879756811105903
60941; 86577; 25469; 7962656238593865876
63318; 65191; 5735; 6416869902519199980
26679; 50609; 38106; 3376439334840857178
37411; 52713; 47868; 7690569374089706493
26078; 65135; 70497; 6323245278398994227
25259; 29709; 74796; 5131670175325614132
32782; 18083; 55443; 7822210718939422823
66907; 43732; 14631; 2495856248423929126
3743; 73402; 4967; 7963434546117868770
85165; 81936; 50993; 149571559176785990
61984; 81067; 13049; 3571629399296788775
57982; 9318; 58359; 7219357653367856467
8799; 79633; 4102; 1250178046853858595
64076; 3234; 51610; 1255782481710960560
45864; 76358; 59474; 4100607111921811528
56209; 16854; 9829; 1969981278822484267
64575; 67369; 28816; 1427068531090224073
54904; 31874; 88352; 4352890829645615830
37590; 75415; 27628; 2121689250427406499
44224; 40708; 72005; 2699134358464864820
55007; 1340; 76914; 206403768555724203
17360; 7841; 4517; 9184104517046183127
27840; 54670; 47645; 5837071176678653173
58335; 57983; 38648; 6808646689391115919
42534; 14579; 60576; 7407835369260880753
77659; 66419; 75281; 6703610309508075408
11335; 67751; 50905; 278932885112081054
56546; 37956; 18785; 3805917939672257895
52101; 34554; 91687; 6884431796342838946
49913; 15992; 1541; 2455154490964722151
91869; 46282; 21826; 1157307288617067761
88705; 2339; 14925; 2123954679378757974
36674; 35431; 72060; 3852043249680128391
17085; 66588; 26301; 7382763462297321136
14543; 69332; 12051; 5339341199533050247
79164; 47178; 76811; 5217332834325068822
77327; 23423; 24754; 8992781672754114013
48947; 50896; 10547; 7726956307674525327
74608; 21299; 26275; 6104122464667012028
43016; 26806; 24350; 8434277443244553519
68692; 74157; 83060; 2441532409884590443
73858; 35793; 34662; 8587891245938438415
86492; 61742; 83991; 1938902802985600386
26403; 19068; 53097; 7319612384768091536
3050; 21212; 16659; 7375023004463448999
10525; 90407; 3527; 3358134585437086746
45226; 62376; 42339; 4506332832753532890
46237; 24120; 89326; 6444408725075738031
5485; 87403; 15938; 5427779939330031807
64420; 70308; 69738; 6128513506166190672
51174; 14542; 41801; 2550739028236295865
1942; 67912; 4563; 2981107673427699396
89754; 13745; 33790; 662281639088450813
82526; 80332; 46524; 5791905462780825774
30612; 18894; 33102; 977154682895598458
58709; 72565; 32518; 3423885505038273977
59268; 32741; 78870; 1040459959754570013
22658; 3840; 76097; 8733912302578766486
12212; 91320; 55734; 181139279689936658
35680; 90966; 47360; 8499271834916267796
46663; 27939; 56355; 2835070818940737893
51010; 76834; 33742; 1290703332998067529
70826; 80994; 15898; 7395025447824258752
91251; 20748; 49544; 5427722544816203412
801; 37003; 35848; 5686584340965559090
85169; 36290; 20404; 8679440782211473669
12246; 33954; 16081; 6545583748964561366
28126; 51972; 5512; 6663779492755146958
19683; 72217; 70717; 4163647242929958248
15925; 5959; 11974; 7153512648921650655
18206; 52874; 11999; 1225732559291666868
65647; 86289; 22956; 7524362961159371746
30628; 65575; 30414; 3647223547188512416
86370; 61368; 61409; 5818670718000400431
14283; 10190; 48372; 4098794302629145866
29373; 88878; 73286; 500782080099761825
10484; 72444; 23083; 957325140084231004
47016; 34586; 38250; 876399281801382571
27473; 11174; 84821; 1684629707535232238
18541; 18560; 10369; 5452207284800288903
21593; 65646; 88254; 148191549006311795
56259; 6257; 32341; 6902275999946353600
12916; 88948; 48659; 5875727034022781807
64718; 22681; 56222; 5555652516621256360
62274; 50026; 82471; 6761795852135679958
13809; 57966; 41070; 7312912201900974781
78290; 79748; 34128; 1057727627692446262
1236; 58761; 34604; 3464841525864569520
78345; 74261; 6986; 244558901887195988
55346; 79593; 24325; 2312173269994259109
53012; 32260; 10725; 6626768035526421580
48941; 25280; 5520; 80337018850150507
7551; 25407; 83518; 2914488470310798300
77048; 16060; 63330; 1482828607148458502
91093; 42292; 60133; 8107319749672641670
29934; 80354; 59873; 986765943924597005
8284; 87834; 33046; 7927610517099944006
63589; 44421; 75594; 2723610668277759268
89396; 59062; 37336; 7402344908635804654
2551; 38246; 20841; 2898042066719577486
54408; 48419; 27848; 3689050686240560381
78862; 73670; 4644; 8126674046544367011
1083; 4371; 2080; 8956558826989248496
33774; 49191; 8686; 1776794438408912793
88780; 82470; 29772; 5300915242831189481
36423; 82286; 50856; 5650184847759824571
85371; 39618; 53743; 8484630590241098178
61600; 68350; 23626; 8764490261678295462
31672; 29918; 9581; 2783315863632661061
41616; 43821; 55782; 4777338131225818143
87891; 14352; 27405; 3274701025063309332
61307; 36126; 21528; 4305680260675877551
76946; 20141; 59457; 3174646500067383294
55100; 81432; 85390; 5917109108731646124
10147; 73298; 90497; 695339574047567733
82039; 2043; 69754; 3441113334632146011
13000; 25032; 43886; 7192055558268342467
57093; 8255; 69541; 1880514746150263043
5913; 55987; 70603; 8246195537737842992
23287; 54733; 76573; 7522106079312589207
5045; 79596; 10908; 6171886818151963084
89165; 27826; 4724; 3042309124521351508
43686; 21456; 26293; 6336057627207215929
66686; 76437; 33898; 3772842255816435254
74460; 36578; 13389; 5416946513939579982
89075; 33077; 8249; 622202611577680096
37677; 49935; 75275; 8821177574822162320
82163; 17236; 3372; 5451345402496841401
64606; 68576; 5143; 4297484296082934034
74013; 50947; 64246; 5693676050733218245
48563; 9097; 24165; 4003374549404658998
3681; 17355; 65427; 1824974766166425512
65167; 38551; 69082; 7117642561623471789
39162; 44996; 29121; 848795923177169296
69092; 51658; 12532; 4101846580763707249
20189; 28387; 91529; 6147707203863149332
35418; 53231; 30218; 2950081474933384340
45167; 59656; 59958; 8087230685453358388
85965; 53508; 25602; 2339280835257259761
89409; 1674; 28398; 1955576926610825930
54805; 70226; 74622; 8843520135151034998
4236; 89311; 14192; 8692489758093040869
24423; 22609; 80835; 8966476078661498666
11257; 89087; 40022; 4065483088950497264
60824; 91278; 35012; 2794722430595836502
48110; 46253; 9892; 4320515846625877498
45438; 60642; 14211; 7347697291534990509
65018; 38915; 84559; 4021722568231929505
20344; 29544; 64584; 5187009648921366132
5786; 73118; 73135; 5848911066115236110
35326; 30487; 22823; 4154579817243952913
80006; 86782; 71730; 9114719389552651728
51204; 44954; 55101; 2173879943988330346
59166; 27317; 8935; 7716293670822007607
15825; 32259; 41971; 9191328371980725764
38826; 26065; 59349; 2878482377778725394
71100; 63408; 90048; 3213074901800438015
54820; 82083; 24614; 467985119514691610
56660; 57871; 86189; 244390291351414693
73686; 81394; 75489; 3989733566673013252
27421; 17486; 13989; 3384244954964278017
61252; 73170; 40630; 1926181289609280906
68962; 41165; 42490; 5004656835325895966
31020; 6634; 31681; 8700578538747112785
10164; 52637; 61531; 7980690728423838932
77576; 38053; 51126; 8755405045963122446
41509; 25436; 67230; 1307592264343499306
24006; 54174; 22734; 5650603501368745572
7613; 24746; 21616; 8289920442673034089
57695; 18174; 52615; 817464966275746889
1618; 23221; 62453; 8992421206709077512
22549; 8086; 82306; 2527596614518660378
50551; 7822; 23751; 6744466777042769054
43169; 79200; 40422; 3833335430415743539
76689; 17178; 7196; 5009979898401466644
67914; 26326; 52358; 7083982141639296940
7333; 6490; 16257; 8887856645096850385
896; 20378; 73954; 1717832360082098536
31927; 17992; 29515; 3582665756883422934
19996; 26148; 74920; 6138516160160888249
69467; 38951; 29024; 4278611654556868162
28474; 57869; 28732; 2385144068716414572
51170; 81988; 43761; 6616759278953558823
34581; 12175; 52192; 168032903209322381
20823; 78875; 19261; 6237161569894948903
37871; 634; 70011; 8146650782507316651
62665; 87027; 56664; 7082797453521171369
15406; 6426; 69915; 8652407472435419123
55421; 28493; 38920; 1531921501416418568
49911; 15143; 74142; 3678409149710323282
43019; 35203; 34388; 4688084862930212768
6903; 62916; 40790; 6932738609579633070
52168; 73716; 28261; 7223565188968212866
20584; 27644; 15542; 6526124991213179857
4535; 1878; 78347; 6051523398971732659
74961; 81209; 62489; 6437547035600774928
80662; 62649; 88367; 7830247159929604234
48653; 5465; 42143; 6227503502841351060
72551; 55447; 28399; 2876002571350016087
75494; 86617; 6780; 8446263157397689513
49668; 38086; 91200; 8320050119012465791
64465; 77096; 19355; 170334345778761118
63028; 83682; 1112; 5388468602611982149
5987; 75499; 25482; 5765211055343415504
89974; 51209; 91920; 4027690598223083185
66444; 30280; 41599; 493846404749413167
26471; 24467; 395; 6122572825644508239
51928; 40275; 31761; 1704379882566715155
8347; 84954; 80793; 3373525021335407448
86207; 50647; 50350; 1651203395189178243
16648; 39404; 76487; 2546588591984841441
35629; 31233; 66502; 7470739356323014910
79912; 46406; 43694; 4529099204715606853
32995; 17321; 48774; 2334950320548307335
83594; 7151; 15312; 3534944725887257182
8977; 1179; 26018; 5157193761222632181
87493; 63795; 24490; 6803340836140844078
80882; 62124; 69324; 5933968727465293042
42556; 9295; 69167; 2977658857994753621
69811; 19714; 47149; 1702412797985784084
57555; 26157; 57892; 8482514217411818386
65211; 91401; 19985; 7948039294611755576
81212; 75498; 18861; 275433560704598039
58522; 62027; 79068; 2959702928670348430
44883; 20875; 67921; 7437433060548366565
37023; 33779; 51779; 9079910739629781525
24919; 20900; 9263; 239445113058811755
46868; 7738; 16085; 7071698269517245186
13347; 87467; 62623; 3679091685885855461
25624; 5238; 8463; 7618760695541153716
48864; 47966; 58876; 2150268092742494277
86536; 82799; 78170; 7414941751497940706
24984; 46308; 58926; 7378376086575767954
62488; 92188; 62956; 5292033853432948980
56773; 67126; 36409; 1316137479755203468
7236; 42960; 57427; 8516249447236201767
78201; 88988; 83634; 2922200473338691405
45471; 73922; 47126; 3409297093021361003
27537; 37190; 53757; 1679562849739339408
53335; 13175; 3026; 719294523004161472
28564; 40761; 70041; 7179592277298196388
36580; 58479; 9089; 7775314434049720985
36569; 20688; 50247; 1153051067026658182
78716; 62563; 90385; 1392007018700706842
27467; 56247; 85233; 6167143022368653230
40054; 5456; 89593; 2517270880897019693
24869; 26385; 28028; 3487491617651001888
4423; 85425; 89344; 1482483568932242041
69230; 73091; 4647; 3602286375306094703
37621; 75503; 26848; 8424019836337313057
4850; 5646; 86865; 7013911046441523370
71302; 16052; 40824; 686631748391987981
69794; 74419; 11879; 1232974442440111619
33622; 44065; 90662; 6749817906044439973
79278; 82717; 85831; 6772818480728016604
905; 38620; 85020; 5561146111922961042
85862; 84522; 5265; 5259908478602065452
29435; 60520; 26273; 4307584199454093520
88388; 34214; 38246; 3224941542418445963
63914; 12586; 49030; 3875700948983168204
88138; 13091; 70360; 5599711233595025146
79879; 57617; 49850; 3881652601502595549
16025; 82720; 83611; 5258205550212294602
29252; 60749; 43777; 8501112478583969395
68788; 31209; 23840; 6398468765419350598
5845; 64708; 41127; 1555286897081671448
64725; 54452; 11420; 7235667368855981411
39141; 29852; 34627; 2943958873144371072
24445; 37834; 54659; 3025369534162672549
55871; 52491; 68247; 4800185732633050167
26866; 74826; 70644; 2426208638891946087
60832; 75395; 24504; 7779086328096845886
40492; 63477; 19836; 8123065903775031467
55608; 60641; 1687; 7174709747199134768
29208; 6291; 2087; 5701327704845514357
11927; 67255; 91456; 7832590848223036978
64963; 15280; 47672; 1647739816527541765
56027; 7533; 31626; 1325534668303656693
26976; 51220; 53945; 2289031393959246370
18408; 66781; 80949; 6541878428839875178
14898; 47736; 44505; 6015281571909722734
31372; 76095; 71878; 1122864309694147511
1015; 28141; 67383; 105922157279645922
11749; 63912; 14123; 8661656809234206981
61366; 88389; 34358; 7917523375243790397
74304; 44090; 47475; 2277532394934511828
53631; 82411; 6057; 7411367748719929854
32640; 66720; 17806; 4909219301639946381
78618; 84963; 73866; 3628734021331495052
82444; 73074; 53587; 4563309891458618134
30638; 50585; 52995; 8529529683051691260
39927; 60746; 53144; 5044655142154689350
83569; 49925; 5080; 5569095231802043999
52540; 76959; 1122; 4104295481596102997
49678; 12880; 53797; 8070152631746801536
34143; 84210; 34383; 2362605986108133743
43674; 648; 32561; 8451284838744263514
34213; 78473; 42568; 7045364027275483694
5837; 69249; 16338; 1505248144895062798
38524; 22776; 69099; 5950259238500970192
21881; 36538; 73976; 414048097556820620
50084; 15483; 37007; 6583489396150713458
86898; 27313; 18073; 7459908771748885287
85407; 87677; 72388; 8866316045148474002
17136; 8841; 1017; 7176559354404133455
87088; 39331; 44839; 282702470318741184
41110; 29606; 39665; 6455892705797134081
63294; 68453; 83581; 743992070693646745
68871; 19872; 86032; 694984227205743432
75120; 53521; 84355; 5470900671866212962
22541; 50665; 8654; 4763375638556470853
80170; 55931; 4872; 2344249480598404962
10692; 89088; 76655; 3524337971150911971
84216; 89159; 17838; 5968772960785949475
2794; 11811; 74157; 2143044024595199461
13453; 77627; 11753; 5293779594644938811
85904; 16907; 88633; 2236861833247048142
24901; 52011; 74387; 5651064746919311834
11680; 10733; 56185; 6366230263365077017
15497; 50393; 56229; 760745371435524975
1301; 44158; 14704; 2613538888244896061
83803; 90741; 27858; 5634434357980504507
21125; 14415; 37085; 7773037537932117165
53713; 6240; 63380; 8877070678168018368
56060; 62077; 61923; 4340535125511132860
55292; 88445; 23894; 7975756746220385592
4038; 50726; 1632; 7931084375326850762
19752; 53891; 59447; 6869530869994961291
30725; 87668; 49867; 8824428514420994286
61325; 72150; 62821; 7333909968678433419
51835; 68831; 81332; 3106886879854172913
85947; 87176; 89599; 4164199119339177521
13482; 7356; 49502; 3866432530320025588
58236; 22797; 77690; 3596832647356533772
44095; 91825; 8756; 2162376720509657784
81228; 87481; 91038; 2323757255463645949
1311; 42115; 55021; 2464313344642640235
83956; 27477; 22252; 7395106223458963516
4023; 70673; 58131; 5655131066029762618
44529; 51715; 13553; 3075717209830457429
82602; 82313; 66369; 2448703120942563648
25490; 90026; 6536; 9194969355757643016
53094; 13578; 13076; 5048731897152213320
9601; 103; 58298; 8730924919938721097
52938; 40909; 56475; 3802525888783342793
24229; 65912; 4732; 4523903609500096326
88433; 73484; 24992; 3111133764123127486
44544; 2589; 37428; 2435096905983194745
50079; 85854; 50572; 8507402581224752557
29121; 65200; 42583; 6832989747112009146
61796; 75095; 16560; 7938703443655671204
67016; 28399; 76231; 2118986512813676545
54515; 66790; 91040; 3098265956852104726
49520; 84933; 15432; 5018395849394675533
65996; 35214; 68770; 110273231441911270
61904; 72629; 70890; 988884107590866201
10682; 35604; 31005; 6701978577585920274
67483; 73542; 33255; 6955225730249417486
28578; 46311; 78126; 2965851507264599991
91362; 78512; 67711; 5788617817677190186
22291; 89577; 21012; 8499388402075200125
87275; 58308; 77552; 2647318356620327719
35722; 43845; 54465; 4852527452772485813
78672; 25071; 2876; 3235206524398454046
7232; 39947; 80195; 1348477833761061162
12430; 49462; 60222; 7108705484643545482
51176; 3988; 43110; 2107581590617256726
8275; 67780; 76295; 2051720599741508620
62938; 79117; 44507; 8749268853036984553
16658; 59188; 76757; 417598911287991051
29953; 2847; 75170; 4061696977732283921
25646; 74658; 60037; 2843176442785216106
88862; 67521; 18721; 7092376044971227449
35883; 54719; 41570; 8505410444763582013
61750; 9468; 24898; 1053152505603901939
7886; 3813; 14976; 2055187578988750050
50529; 63163; 54812; 5474811959596228279
41776; 22394; 17103; 3781768667281422448
4055; 9357; 49768; 4060406603704769338
51523; 39916; 63267; 5047582202287774642
69673; 79942; 42891; 3056352229147033823
83442; 27393; 23453; 7206355180706592552
9923; 19102; 77551; 4984426792623188666
66007; 72375; 17609; 1584108074508949475
91212; 13680; 87915; 6055965031534130065
49984; 28742; 57222; 7366623671712481827
62382; 83226; 2112; 1097686145199692174
49571; 74542; 47506; 3672120381565460088
29637; 38422; 45005; 8445621633571439084
42228; 7103; 72518; 7544552550998071830
44470; 86780; 19112; 1771865540634665430
69476; 7464; 62048; 1860962608415583710
24566; 44805; 21958; 3857738532996052628
48074; 37192; 69789; 2467738469678644103
83994; 56854; 56985; 531295258238777240
45185; 80427; 48721; 3162947149050502273
55461; 77107; 89883; 1300402862187397382
32980; 7; 39629; 969558847775979246
26326; 52242; 64083; 1940287305827702344
79078; 55735; 66107; 2045899973731726116
38290; 43580; 11710; 5508067269175015436
48862; 90688; 7501; 4659397897102915682
69650; 46267; 22552; 897782942462176180
86692; 394; 35795; 5746578777608644523
47513; 82422; 79128; 6985294029287678285
66438; 48882; 68885; 4664982541599572374
83355; 71712; 40945; 3426061252254919341
81269; 49452; 64515; 4620793846044243895
40389; 21060; 48941; 2849983018934126008
51576; 19402; 45630; 6077609174664060917
58447; 14909; 56025; 4272305467594229405
69288; 40477; 69708; 2775736806458600697
43349; 36476; 84942; 6383231946119735267
15132; 79782; 23840; 8893422455048099272
46788; 23541; 91767; 5863625668430199593
39085; 48070; 8784; 4276240378280452661
15549; 28354; 12136; 8281634657543705434
33138; 59827; 4576; 9119494151443884445
63857; 65235; 1361; 4865824903022100664
3015; 68611; 58972; 8329977584233167242
70916; 91359; 8099; 3385870338348970673
19300; 10557; 60561; 7274888474881010611
63420; 78267; 70398; 5685529708251021898
33722; 88579; 22585; 8050494189174106719
10448; 65169; 32959; 1665011237158517613
59502; 72496; 42049; 4062012174292651595
22702; 53000; 38865; 1783825282763970620
53702; 8592; 21620; 392988117961419247
39290; 26777; 58812; 8046326811816464761
4684; 38278; 75492; 7402711596419243408
48973; 8746; 10178; 1736268084812135963
68094; 8793; 45831; 2347811841607720468
635; 15759; 40387; 345473585998419399
55782; 30037; 66756; 8474190040337510852
50980; 89994; 37830; 5116814605588605127
67030; 2505; 73936; 5794424798509645096
81313; 17764; 30504; 2924996423771286423
3384; 27286; 6989; 3191956708050268831
69914; 59153; 15861; 773700895683945362
78300; 71655; 7870; 4883449301757979929
69752; 6099; 64121; 8294853034657128016
36786; 33777; 9440; 8147253684880045474
1014; 25047; 36893; 2255929566629769439
75805; 26078; 86125; 3877784038000653023
55908; 26288; 7519; 642456397987460867
10212; 44483; 76382; 3844967400813164376
13622; 88893; 21946; 8090980390599923368
1759; 41972; 41536; 4196415772821780473
2571; 21092; 63105; 4865245018280207214
80582; 65314; 89001; 5479681439405064960
74588; 64192; 81730; 5519375388639348927
40248; 11912; 56963; 6059082860267883850
85175; 6054; 18061; 3209105253291917122
73530; 87224; 36737; 6829457792475570538
61154; 7747; 69507; 6565724329666644000
51911; 43757; 85312; 7658855115257755383
72189; 81362; 23014; 5636925056290446215
75086; 20063; 52394; 4204903721906025840
36495; 32757; 25789; 1139780181080967418
8726; 18612; 32243; 3993232284017925603
15611; 71212; 25387; 6476419975433059715
31152; 49943; 87250; 2652873159956186248
40431; 30023; 21125; 5122129747659243881
21654; 10553; 83752; 3710022456326622809
